verbs,words,metric
"[{'verb': 'матур,', 'description': {'V': 'матур,'}, 'tags': ['V', 'O', 'V', 'V', 'O', 'O', 'O']}]","['-', 'Бик', 'матур,', '-', 'диде', 'карт', 'ханым']",0.5
"[{'verb': 'озатты,', 'description': {'V': 'озатты,', 'Arg(агенс)': 'аның'}, 'tags': ['O', 'Arg(агенс)', 'O', 'O', 'V', 'Arg(агенс)', 'O', 'O', 'O', 'O', 'O', 'Arg(агенс)', 'O', 'O']}]","['Ул', 'аны', 'күзләре', 'белән', 'озатты,', 'аның', 'нәфис', 'фигурасы', 'яшерелгәнче', 'һәм', 'елмаю', 'аның', 'йөзендә', 'туктады']",1.0
"[{'verb': 'күрде,', 'description': {'V': 'күрде,', 'Arg(конечная точка)': 'кулына', 'Arg(субъект перемещения)': 'аның', 'Arg(пациенс перемещения)': 'кулына', 'Arg(агенс)': 'аның', 'Arg(говорящий)': 'аның', 'Arg(содержание мысли)': 'да'}, 'tags': ['O', 'Arg(конечная точка)', 'Arg(субъект перемещения)', 'O', 'O', 'Arg(конечная точка)', 'Arg(конечная точка)', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'Arg(субъект перемещения)', 'O', 'O', 'O', 'O', 'O', 'Arg(содержание мысли)', 'O', 'O', 'O', 'O', 'O', 'O']}]","['Тәрәзәдә', 'ул', 'аның', 'янына', 'килеп,', 'кулына', 'кулын', 'куеп,', 'аңа', 'җанлы', 'итеп', 'сөйли', 'башлаганын', 'күрде,', 'күрәсең,', 'аның', 'белән', 'уртак', 'яклары', 'булмаган,', 'Вронныкы', 'да', 'юк,', 'һәм', 'бу', 'аңа', 'үкенечле', 'тоелды']",0.78
"[{'verb': 'нәрсәләр,', 'description': {'V': 'нәрсәләр,'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}]","['Аны', 'барыннан', 'да', 'бигрәк', 'кызыксындырган', 'нәрсәләр,', 'Санкт-Петербургка', 'йөргән', 'оныгы', 'хачлары', 'һәм', 'Патшаның', 'өлкән', 'улына', 'карата', 'махсус', 'мәрхәмәте', 'турында', 'сөйли', 'башлады']",0.33
"[{'verb': '', 'description': {'Arg(стимул)': 'Вронский,'}, 'tags': ['O', 'O', 'O', 'O', 'Arg(стимул)', 'O', 'Arg(стимул)', 'O', 'O', 'Arg(стимул)', 'O', 'O', 'O']}]","['–', 'Менә', 'Лаврентий', 'да,', '-', 'диде', 'Вронский,', 'тәрәзәгә', 'карап–', '-', 'хәзер,', 'теләсәгез,', 'барыгыз']",0.2
"[{'verb': 'барган', 'description': {'V': 'барган', 'Arg(адресат)': 'Батлер', 'Arg(содержание высказывания)': 'барысы'}, 'tags': ['O', 'O', 'V', 'O', 'Arg(адресат)', 'O', 'Arg(содержание высказывания)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}]","['Графа', 'белән', 'барган', 'иске', 'Батлер', 'вагонга', 'барысы', 'да', 'әзер', 'дип', 'хәбәр', 'итте', 'һәм', 'графиня', 'барырга', 'күтәрелде']",0.6
"[{'verb': 'йөгерде', 'description': {'V': 'йөгерде', 'Arg(пациенс)': 'Вронский', 'Arg(эталон)': 'кеше'}, 'tags': ['Arg(пациенс)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(эталон)', 'V']}]","['Вронский', 'әнисен', 'кулга', 'алды;', 'ләкин', 'алар', 'вагоннан', 'чыккач,', 'кинәт', 'курку', 'йөзләре', 'белән', 'берничә', 'кеше', 'йөгерде']",0.5
"[{'verb': 'фуражкасында', 'description': {'V': 'фуражкасында'}, 'tags': ['O', 'O', 'V', 'O', 'O', 'V', 'O']}]","['Станция', 'начальнигы', 'да', 'үзенең', 'гаҗәеп', 'фуражкасында', 'йөгерде']",0.5
"[{'verb': '', 'description': {'Arg(тема)': 'тыш'}, 'tags': ['O', 'O', 'Arg(тема)', 'O', 'O']}]","['Билгеле,', 'гадәттән', 'тыш', 'нәрсә', 'булды']",0.33
"[{'verb': 'йөгерде', 'description': {'V': 'йөгерде'}, 'tags': ['O', 'O', 'O', 'V']}]","['Халык', 'поезддан', 'артка', 'йөгерде']",0.5
"[{'verb': 'белән,', 'description': {'V': 'белән,', 'Arg(место)': 'туктадылар,'}, 'tags': ['O', 'O', 'O', 'V', 'O', 'O', 'O', 'O', 'V', 'O', 'Arg(место)', 'O', 'O', 'O', 'O', 'O']}]","['Степан', 'Аркадьич', 'апасы', 'белән', 'дә,', 'куркып', 'калган', 'йөзләре', 'белән,', 'кайтып', 'туктадылар,', 'вагон', 'ишеге', 'төбендә', 'халык', 'артыннан']",0.67
"[{'verb': '', 'description': {'Arg(конечная точка)': 'вагонга', 'Arg(эталон)': 'белән'}, 'tags': ['O', 'Arg(конечная точка)', 'O', 'Arg(эталон)', 'O', 'O', 'O', 'Arg(эталон)', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}]","['Ханымнар', 'вагонга', 'керделәр,', 'ә', 'Вронский', 'Степан', 'Аркадьич', 'белән', 'бергә', 'халык', 'артыннан', 'бәхетсезлек', 'нечкәлекләрен', 'белергә', 'киттеләр']",0.33
"[{'verb': 'ишетмәгән', 'description': {'V': 'ишетмәгән'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'O']}]","['Сакчы,', 'ул', 'исергәнме', 'яисә', 'артык', 'каты', 'салкынмы,', 'артта', 'калган', 'поездны', 'ишетмәгән', 'һәм', 'ватылган']",0.5
"[{'verb': '', 'description': {'Arg(стимул)': 'ямьсез'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'Arg(стимул)', 'O', 'O']}]","['Облон', 'һәм', 'Врон', 'икесе', 'дә', 'ямьсез', 'мәетне', 'күрделәр']",0.33
"[{'verb': '-', 'description': {'V': '-'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O']}]","['–', 'Ах,', 'сез', 'графиняны', 'күрсәгез,', '-', 'диде', 'Степан', 'Аркадиич']",0.2
"[{'verb': 'ашатты', 'description': {'V': 'ашатты'}, 'tags': ['O', 'O', 'O', 'O', 'V', 'O']}]","['Ул', 'берүзе', 'зур', 'гаиләне', 'ашатты', 'диләр']",0.2
"[{'verb': '', 'description': {'Arg(стимул)': 'аңа', 'Arg(начальная точка)': 'вагоннан'}, 'tags': ['O', 'Arg(стимул)', 'O', 'O', 'O', 'O', 'Arg(начальная точка)', 'O']}]","['Вронский', 'аңа', 'карады', 'һәм', 'шунда', 'ук', 'вагоннан', 'чыкты']",0.4
"[{'verb': '', 'description': {'Arg(субъект перемещения)': 'хәзер', 'Arg(говорящий)': 'ул', 'Arg(эталон)': 'хәзер'}, 'tags': ['O', 'Arg(субъект перемещения)', 'O', 'O', 'O', 'Arg(субъект перемещения)', 'O', 'O', 'Arg(говорящий)', 'O', 'O']}]","['–Мин', 'хәзер', 'маман', 'янына', 'киләм,', '-', 'дип', 'өстәде', 'ул', 'ишекләренә', 'төреп']",0.6
"[{'verb': 'карады,', 'description': {'V': 'карады,', 'Arg(траектория)': 'минуттан', 'Arg(субъект перемещения)': 'ишеккә', 'Arg(говорящий)': 'турында', 'Arg(эталон)': 'ә', 'Arg(стимул)': 'түземсезлек', 'Arg(тема)': 'ишеккә'}, 'tags': ['O', 'Arg(траектория)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(говорящий)', 'O', 'Arg(субъект перемещения)', 'O', 'Arg(стимул)', 'O', 'Arg(субъект перемещения)', 'V', 'O', 'O']}]","['Берничә', 'минуттан', 'соң', 'ул', 'кайткач,', 'Степан', 'Аркадьич', 'Гараф', 'белән', 'яңа', 'җырчы', 'турында', 'сөйләште,', 'ә', 'графиня', 'түземсезлек', 'белән', 'ишеккә', 'карады,', 'улын', 'көтте']",0.7
"[{'verb': 'бара', 'description': {'V': 'бара'}, 'tags': ['O', 'O', 'O', 'O', 'V', 'O']}]","['Вронский', 'әнисе', 'белән', 'алда', 'бара', 'иде']",0.5
"[{'verb': 'тоткан', 'description': {'V': 'тоткан'}, 'tags': ['O', 'O', 'O', 'O', 'V', 'O', 'O', 'O']}]","['Вронскийга', 'чыгу', 'юлында', 'аны', 'тоткан', 'станция', 'начальнигы', 'килде']",0.25
"[{'verb': 'билгеләргә', 'description': {'V': 'билгеләргә'}, 'tags': ['O', 'O', 'O', 'V', 'O', 'O', 'O', 'V', 'O', 'O', 'O']}, {'verb': 'диде', 'description': {'V': 'диде'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'V', 'O', 'O']}]","['Сез', 'аларны', 'кемгә', 'билгеләргә', 'тиеш?–', 'Тол', 'хатын,', '-', 'диде', 'Вронский,', 'кысылып']",0.5
"[{'verb': 'турында', 'description': {'V': 'турында'}, 'tags': ['V', 'O', 'O', 'V', 'O', 'O']}]","['-', 'Мин', 'нәрсә', 'турында', 'сорарга', 'белмим']",0.33
"[{'verb': 'туктады,', 'description': {'V': 'туктады,', 'Arg(субъект перемещения)': 'ул'}, 'tags': ['O', 'Arg(субъект перемещения)', 'O', 'O', 'V', 'O', 'O', 'O']}]","['Неәм', 'ул', 'сеңлесе', 'белән', 'туктады,', 'аның', 'кызын', 'эзләде']",1.0
"[{'verb': 'киткән', 'description': {'V': 'киткән', 'Arg(субъект перемещения)': 'арбасы'}, 'tags': ['O', 'O', 'O', 'Arg(субъект перемещения)', 'V', 'O', 'O']}]","['Алар', 'чыккач,', 'Вронскийлар', 'арбасы', 'киткән', 'иде', 'инде']",1.0
"[{'verb': 'диде', 'description': {'V': 'диде', 'Arg(субъект ментального состояния)': 'киресенчә,', 'Arg(содержание высказывания)': 'бер'}, 'tags': ['O', 'Arg(субъект ментального состояния)', 'O', 'O', 'Arg(содержание высказывания)', 'O', 'V', 'V', 'O']}]","['–Минемчә,', 'киресенчә,', 'иң', 'җиңел,', 'бер', 'мизгелдә,', '-', 'диде', 'икенчесе']",0.6
"[{'verb': 'диде', 'description': {'V': 'диде', 'Arg(говорящий)': 'өченче'}, 'tags': ['O', 'O', 'O', 'V', 'V', 'Arg(говорящий)']}]","['–Ничек', 'чаралар', 'күрмәсләр,', '-', 'диде', 'өченче']",0.67
"[{'verb': '', 'description': {'Arg(содержание мысли)': 'сиңа'}, 'tags': ['O', 'Arg(содержание мысли)', 'O', 'O', 'O', 'O', 'O', 'O']}]","['Мин', 'сиңа', 'ничек', 'өметләнгәнемне', 'күз', 'алдыңа', 'китерә', 'алмыйсың']",0.33
"[{'verb': '', 'description': {'Arg(субъект ментального состояния)': 'Ә'}, 'tags': ['Arg(субъект ментального состояния)', 'Arg(субъект ментального состояния)', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}, {'verb': 'дип', 'description': {'V': 'дип', 'Arg(говорящий)': 'сорады'}, 'tags': ['V', 'O', 'O', 'O', 'O', 'O', 'V', 'Arg(говорящий)', 'O']}]","['-', 'Ә', 'син', 'күптәннән', 'Вронскийны', 'беләсеңме?-', 'дип', 'сорады', 'ул']",0.75
"[{'verb': '', 'description': {'Arg(субъект социального отношения)': 'ул'}, 'tags': ['O', 'O', 'Arg(субъект социального отношения)', 'O', 'O', 'O', 'O']}]","['Син', 'беләсең,', 'ул', 'Китига', 'өйләнер', 'дип', 'ышанабыз']",0.17
"[{'verb': '', 'description': {'Arg(предмет высказывания)': 'синең', 'Arg(говорящий)': 'өстәде', 'Arg(агенс)': 'өстәде'}, 'tags': ['O', 'O', 'O', 'Arg(предмет высказывания)', 'O', 'O', 'Arg(предмет высказывания)', 'O', 'Arg(говорящий)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}]","['–', 'Ярар,', 'хәзер', 'синең', 'турында', 'сөйләшик,', '-', 'дип', 'өстәде', 'ул,', 'физик', 'яктан', 'артыгын', 'куып', 'чыгарырга', 'теләгән', 'кебек,', 'башын', 'селкетеп']",0.75
"[{'verb': 'сөйлә', 'description': {'V': 'сөйлә', 'Arg(предмет высказывания)': 'Эшләрең'}, 'tags': ['O', 'Arg(предмет высказывания)', 'O', 'V', 'O']}]","['–', 'Эшләрең', 'турында', 'сөйлә', 'әле']",1.0
"[{'verb': 'алдым', 'description': {'V': 'алдым', 'Arg(пациенс)': 'хатыңны'}, 'tags': ['O', 'O', 'Arg(пациенс)', 'V', 'O', 'O', 'O']}]","['Мин', 'синең', 'хатыңны', 'алдым', 'һәм', 'менә', 'килдем']",0.67
"[{'verb': '-', 'description': {'V': '-'}, 'tags': ['V', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O']}]","['-', 'Әйе,', 'сиңа', 'бөтен', 'өмет–', '-', 'диде', 'Степан', 'Аркадьич']",0.5
"[{'verb': '', 'description': {'Arg(адресат)': 'барысын'}, 'tags': ['O', 'O', 'Arg(адресат)', 'O', 'O']}]","['–Ярар,', 'миңа', 'барысын', 'да', 'әйт']",0.5
"[{'verb': 'хәзер,', 'description': {'V': 'хәзер,', 'Arg(стимул)': 'бу'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'Arg(стимул)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}]","['ХІХ,', 'кайчан', 'Анна', 'керде', 'бүлмәгә,', 'Долли', 'сидела', 'кечкенә', 'кунак', 'белән', 'белоголовым', 'пухлыым', 'малай,', 'инде', 'хәзер,', 'похожим', 'бу', 'әтисе,', 'һәм', 'тыңлый', 'аның', 'дәресе', 'бер', 'Француз', 'теле']",0.5
"[{'verb': '', 'description': {'Arg(конечная точка)': 'кулына', 'Arg(пациенс)': 'төймәсен'}, 'tags': ['O', 'Arg(конечная точка)', 'O', 'O', 'O', 'O', 'O', 'Arg(пациенс)', 'O', 'O', 'O']}]","['Малай', 'кулына', 'әйләнеп', 'һәм', 'бераз', 'тотылган', 'куртка', 'төймәсен', 'алырга', 'тырышып', 'укыды']",0.5
"[{'verb': 'керде', 'description': {'V': 'керде', 'Arg(агенс)': 'Ана', 'Arg(тема)': 'кулын'}, 'tags': ['Arg(агенс)', 'Arg(тема)', 'O', 'O', 'O', 'O', 'O', 'Arg(тема)', 'O', 'O', 'V']}]","['Ана', 'кулын', 'берничә', 'тапкыр', 'тартты,', 'ләкин', 'чүпрәк', 'кулы', 'тагын', 'төймәгә', 'керде']",1.0
"[{'verb': '', 'description': {'Arg(агенс)': 'Әнисе', 'Arg(пациенс)': 'төймәне', 'Arg(пациенс перемещения)': 'аны', 'Arg(конечная точка)': 'кесәсенә'}, 'tags': ['Arg(агенс)', 'Arg(пациенс)', 'O', 'O', 'Arg(пациенс перемещения)', 'Arg(конечная точка)', 'O']}]","['Әнисе', 'төймәне', 'ертты', 'һәм', 'аны', 'кесәсенә', 'салды']",0.8
"[{'verb': 'нервы', 'description': {'V': 'нервы', 'Arg(субъект психологического состояния)': 'ул', 'Arg(говорящий)': 'ул', 'Arg(агенс)': 'ул', 'Arg(срок)': 'авыр'}, 'tags': ['O', 'O', 'O', 'V', 'O', 'Arg(субъект психологического состояния)', 'O', 'O', 'O', 'O', 'O', 'Arg(субъект психологического состояния)', 'O', 'O', 'Arg(срок)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'O']}]","['–Кулларыңны', 'Тынычландыр,', 'Гриша,', '-', 'диде', 'ул', 'һәм', 'янә', 'үзенең', 'одеялына', 'тотынды,', 'ул', 'һәрвакытта', 'да', 'авыр', 'минутларда', 'алган', 'күптәнге', 'эшен', 'башлады,', 'хәзер', 'бармагынервгытып,', 'элгечләрне', 'санап,', 'нервы', 'белән', 'бәйләде']",0.62
